# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2249       1.602153448581e-11       7.796300563405e-13      -7.813173465594e-13       4.697994387984e-15       2.078313811977e-16       1.703137797534e-17       7.874332478920e-18 
 2250       1.598752357437e-11       7.785476861149e-13      -7.883544256792e-13       4.691870233693e-15       2.074099942800e-16       1.681695937442e-17       7.874060035034e-18 
 2251       1.595412353055e-11       7.774155236097e-13      -7.953519025413e-13       4.685763147232e-15       2.069895838677e-16       1.660562946183e-17       7.872017046999e-18 
 2252       1.592132964335e-11       7.762336117021e-13      -8.023061191465e-13       4.679673159913e-15       2.065701470582e-16       1.639738807394e-17       7.868145326589e-18 
 2253       1.588913718035e-11       7.750019937626e-13      -8.092134048379e-13       4.673600302966e-15       2.061516809271e-16       1.619223502269e-17       7.862386491408e-18 
 2254       1.585754138767e-11       7.737207136556e-13      -8.160700762868e-13       4.667544607537e-15       2.057341825283e-16       1.599017009560e-17       7.854681964674e-18 
 2255       1.582653748992e-11       7.723898157399e-13      -8.228724374787e-13       4.661506104689e-15       2.053176488939e-16       1.579119305572e-17       7.844972975011e-18 
 2256       1.579612069023e-11       7.710093448696e-13      -8.296167796998e-13       4.655484825401e-15       2.049020770340e-16       1.559530364158e-17       7.833200556236e-18 
 2257       1.576628617017e-11       7.695793463946e-13      -8.362993815225e-13       4.649480800565e-15       2.044874639369e-16       1.540250156717e-17       7.819305547152e-18 
 2258       1.573702908976e-11       7.680998661612e-13      -8.429165087919e-13       4.643494060992e-15       2.040738065691e-16       1.521278652189e-17       7.803228591333e-18 
 2259       1.570834458743e-11       7.665709505131e-13      -8.494644146119e-13       4.637524637407e-15       2.036611018749e-16       1.502615817054e-17       7.784910136916e-18 
 2260       1.568022710119e-11       7.649927461656e-13      -8.559397001100e-13       4.631572536493e-15       2.032493469561e-16       1.484261590556e-17       7.764308799581e-18 
 2261       1.565266832738e-11       7.633658005357e-13      -8.623403993143e-13       4.625637668847e-15       2.028385396103e-16       1.466215810226e-17       7.741456581928e-18 
 2262       1.562565924865e-11       7.616907633589e-13      -8.686649012770e-13       4.619719920559e-15       2.024286777957e-16       1.448478285866e-17       7.716404011387e-18 
 2263       1.559919081152e-11       7.599682869951e-13      -8.749115899273e-13       4.613819177121e-15       2.020197594525e-16       1.431048824280e-17       7.689201809725e-18 
 2264       1.557325392633e-11       7.581990264316e-13      -8.810788440668e-13       4.607935323431e-15       2.016117825023e-16       1.413927229263e-17       7.659900893267e-18 
 2265       1.554783946723e-11       7.563836392860e-13      -8.871650373634e-13       4.602068243791e-15       2.012047448487e-16       1.397113301598e-17       7.628552373116e-18 
 2266       1.552293827209e-11       7.545227858096e-13      -8.931685383464e-13       4.596217821906e-15       2.007986443767e-16       1.380606839051e-17       7.595207555371e-18 
 2267       1.549854114250e-11       7.526171288899e-13      -8.990877104006e-13       4.590383940881e-15       2.003934789532e-16       1.364407636371e-17       7.559917941352e-18 
 2268       1.547463884370e-11       7.506673340538e-13      -9.049209117611e-13       4.584566483225e-15       1.999892464266e-16       1.348515485280e-17       7.522735227818e-18 
 2269       1.545122210456e-11       7.486740694709e-13      -9.106664955080e-13       4.578765330845e-15       1.995859446269e-16       1.332930174474e-17       7.483711307186e-18 
 2270       1.542828161753e-11       7.466380059562e-13      -9.163228095605e-13       4.572980365050e-15       1.991835713658e-16       1.317651489615e-17       7.442898267754e-18 
 2271       1.540580803858e-11       7.445598169730e-13      -9.218881966721e-13       4.567211466548e-15       1.987821244364e-16       1.302679213328e-17       7.400348393919e-18 
 2272       1.538379198720e-11       7.424401786365e-13      -9.273609944244e-13       4.561458515443e-15       1.983816016133e-16       1.288013125198e-17       7.356114166401e-18 
 2273       1.536222404633e-11       7.402797697160e-13      -9.327395352224e-13       4.555721391241e-15       1.979820006528e-16       1.273653001763e-17       7.310248262459e-18 
 2274       1.534109476230e-11       7.380792716387e-13      -9.380221462886e-13       4.549999972840e-15       1.975833192925e-16       1.259598616514e-17       7.262803556114e-18 
 2275       1.532039464484e-11       7.358393684922e-13      -9.432071496578e-13       4.544294138538e-15       1.971855552516e-16       1.245849739887e-17       7.213833118369e-18 
 2276       1.530011416700e-11       7.335607470278e-13      -9.482928621714e-13       4.538603766026e-15       1.967887062305e-16       1.232406139261e-17       7.163390217429e-18 
 2277       1.528024376511e-11       7.312440966632e-13      -9.532775954722e-13       4.532928732390e-15       1.963927699113e-16       1.219267578950e-17       7.111528318923e-18 
 2278       1.526077383876e-11       7.288901094858e-13      -9.581596559989e-13       4.527268914113e-15       1.959977439572e-16       1.206433820207e-17       7.058301086121e-18 
 2279       1.524169475073e-11       7.264994802557e-13      -9.629373449807e-13       4.521624187066e-15       1.956036260129e-16       1.193904621210e-17       7.003762380159e-18 
 2280       1.522299682699e-11       7.240729064086e-13      -9.676089584316e-13       4.515994426516e-15       1.952104137045e-16       1.181679737064e-17       6.947966260254e-18 
 2281       1.520467035659e-11       7.216110880588e-13      -9.721727871453e-13       4.510379507121e-15       1.948181046391e-16       1.169758919795e-17       6.890966983931e-18 
 2282       1.518670559171e-11       7.191147280024e-13      -9.766271166897e-13       4.504779302929e-15       1.944266964055e-16       1.158141918347e-17       6.832819007235e-18 
 2283       1.516909274752e-11       7.165845317201e-13      -9.809702274013e-13       4.499193687380e-15       1.940361865733e-16       1.146828478575e-17       6.773576984961e-18 
 2284       1.515182200224e-11       7.140212073804e-13      -9.852003943798e-13       4.493622533303e-15       1.936465726937e-16       1.135818343244e-17       6.713295770866e-18 
 2285       1.513488349700e-11       7.114254658423e-13      -9.893158874828e-13       4.488065712913e-15       1.932578522989e-16       1.125111252022e-17       6.652030417895e-18 
 2286       1.511826733586e-11       7.087980206588e-13      -9.933149713201e-13       4.482523097817e-15       1.928700229024e-16       1.114706941477e-17       6.589836178398e-18 
 2287       1.510196358577e-11       7.061395880796e-13      -9.971959052488e-13       4.476994559006e-15       1.924830819987e-16       1.104605145076e-17       6.526768504352e-18 
 2288       1.508596227648e-11       7.034508870540e-13      -1.000956943367e-12       4.471479966860e-15       1.920970270635e-16       1.094805593172e-17       6.462883047583e-18 
 2289       1.507025340057e-11       7.007326392343e-13      -1.004596334510e-12       4.465979191143e-15       1.917118555536e-16       1.085308013012e-17       6.398235659982e-18 
 2290       1.505482691332e-11       6.979855689785e-13      -1.008112322241e-12       4.460492101005e-15       1.913275649069e-16       1.076112128721e-17       6.332882393730e-18 
 2291       1.503967273277e-11       6.952104033534e-13      -1.011503144852e-12       4.455018564980e-15       1.909441525424e-16       1.067217661306e-17       6.266879501514e-18 
 2292       1.502478073957e-11       6.924078721378e-13      -1.014767035352e-12       4.449558450984e-15       1.905616158599e-16       1.058624328649e-17       6.200283436752e-18 
 2293       1.501014077704e-11       6.895787078251e-13      -1.017902221466e-12       4.444111626319e-15       1.901799522405e-16       1.050331845500e-17       6.133150853810e-18 
 2294       1.499574265105e-11       6.867236456268e-13      -1.020906925626e-12       4.438677957666e-15       1.897991590460e-16       1.042339923477e-17       6.065538608226e-18 
 2295       1.498157613004e-11       6.838434234751e-13      -1.023779364970e-12       4.433257311090e-15       1.894192336193e-16       1.034648271062e-17       5.997503756923e-18 
 2296       1.496763094492e-11       6.809387820262e-13      -1.026517751331e-12       4.427849552033e-15       1.890401732843e-16       1.027256593593e-17       5.929103558440e-18 
 2297       1.495389678908e-11       6.780104646632e-13      -1.029120291237e-12       4.422454545320e-15       1.886619753456e-16       1.020164593263e-17       5.860395473143e-18 
 2298       1.494036331831e-11       6.750592174991e-13      -1.031585185902e-12       4.417072155154e-15       1.882846370888e-16       1.013371969112e-17       5.791437163451e-18 
 2299       1.492702054731e-11       6.720857992745e-13      -1.033911020702e-12       4.411702240186e-15       1.879081559371e-16       1.006878152444e-17       5.722284109251e-18 
 2300       1.491386004197e-11       6.690910111125e-13      -1.036097936317e-12       4.406344638690e-15       1.875325299222e-16       1.000681511220e-17       5.652982437119e-18 
 2301       1.490087373461e-11       6.660756669593e-13      -1.038146465036e-12       4.400999183293e-15       1.871577572165e-16       9.947801405866e-18       5.583576045873e-18 
 2302       1.488805352806e-11       6.630405837099e-13      -1.040057141959e-12       4.395665705895e-15       1.867838359765e-16       9.891721269917e-18       5.514108987396e-18 
 2303       1.487539129569e-11       6.599865812117e-13      -1.041830504997e-12       4.390344037668e-15       1.864107643426e-16       9.838555481721e-18       5.444625466804e-18 
 2304       1.486287888132e-11       6.569144822672e-13      -1.043467094878e-12       4.385034009055e-15       1.860385404392e-16       9.788284731450e-18       5.375169842612e-18 
 2305       1.485050809923e-11       6.538251126374e-13      -1.044967455151e-12       4.379735449769e-15       1.856671623747e-16       9.740889621968e-18       5.305786626898e-18 
 2306       1.483827073410e-11       6.507193010456e-13      -1.046332132185e-12       4.374448188794e-15       1.852966282416e-16       9.696350668737e-18       5.236520485471e-18 
 2307       1.482615854101e-11       6.475978791799e-13      -1.047561675179e-12       4.369172054381e-15       1.849269361162e-16       9.654648299708e-18       5.167416238038e-18 
 2308       1.481416324536e-11       6.444616816967e-13      -1.048656636160e-12       4.363906874051e-15       1.845580840587e-16       9.615762855221e-18       5.098518858368e-18 
 2309       1.480227654288e-11       6.413115462240e-13      -1.049617569989e-12       4.358652474589e-15       1.841900701133e-16       9.579674587907e-18       5.029873474462e-18 
 2310       1.479049009958e-11       6.381483133649e-13      -1.050445034363e-12       4.353408682050e-15       1.838228923080e-16       9.546363662580e-18       4.961525368714e-18 
 2311       1.477879555171e-11       6.349728267001e-13      -1.051139589820e-12       4.348175321751e-15       1.834565486548e-16       9.515810156137e-18       4.893519978082e-18 
 2312       1.476718450574e-11       6.317859327920e-13      -1.051701799741e-12       4.342952218275e-15       1.830910371493e-16       9.487994057457e-18       4.825902894251e-18 
 2313       1.475564853833e-11       6.285884811874e-13      -1.052132230355e-12       4.337739195468e-15       1.827263557710e-16       9.462895267300e-18       4.758719863804e-18 
 2314       1.474417919628e-11       6.253813244207e-13      -1.052431450739e-12       4.332536076439e-15       1.823625024834e-16       9.440493598199e-18       4.692016788381e-18 
 2315       1.473276799652e-11       6.221653180175e-13      -1.052600032827e-12       4.327342683559e-15       1.819994752334e-16       9.420768774365e-18       4.625839724852e-18 
 2316       1.472140642605e-11       6.189413204978e-13      -1.052638551407e-12       4.322158838461e-15       1.816372719520e-16       9.403700431581e-18       4.560234885480e-18 
 2317       1.471008594194e-11       6.157101933788e-13      -1.052547584129e-12       4.316984362035e-15       1.812758905537e-16       9.389268117100e-18       4.495248638087e-18 
 2318       1.469879797128e-11       6.124728011787e-13      -1.052327711507e-12       4.311819074434e-15       1.809153289368e-16       9.377451289546e-18       4.430927506223e-18 
 2319       1.468753391113e-11       6.092300114194e-13      -1.051979516923e-12       4.306662795068e-15       1.805555849832e-16       9.368229318806e-18       4.367318169328e-18 
 2320       1.467628512852e-11       6.059826946304e-13      -1.051503586627e-12       4.301515342603e-15       1.801966565587e-16       9.361581485935e-18       4.304467462904e-18 
 2321       1.466504296040e-11       6.027317243513e-13      -1.050900509748e-12       4.296376534964e-15       1.798385415123e-16       9.357486983047e-18       4.242422378675e-18 
 2322       1.465379871363e-11       5.994779771356e-13      -1.050170878287e-12       4.291246189331e-15       1.794812376771e-16       9.355924913219e-18       4.181230064758e-18 
 2323       1.464254366488e-11       5.962223325537e-13      -1.049315287129e-12       4.286124122139e-15       1.791247428695e-16       9.356874290383e-18       4.120937825827e-18 
 2324       1.463126906070e-11       5.929656731962e-13      -1.048334334044e-12       4.281010149078e-15       1.787690548895e-16       9.360314039231e-18       4.061593123280e-18 
 2325       1.461996611739e-11       5.897088846771e-13      -1.047228619688e-12       4.275904085090e-15       1.784141715209e-16       9.366222995106e-18       4.003243575406e-18 
 2326       1.460862602104e-11       5.864528556371e-13      -1.045998747608e-12       4.270805744370e-15       1.780600905306e-16       9.374579903902e-18       3.945936957550e-18 
 2327       1.459723992746e-11       5.831984777469e-13      -1.044645324248e-12       4.265714940366e-15       1.777068096694e-16       9.385363421966e-18       3.889721202278e-18 
 2328       1.458579896214e-11       5.799466457101e-13      -1.043168958947e-12       4.260631485774e-15       1.773543266714e-16       9.398552115990e-18       3.834644399549e-18 
 2329       1.457429422024e-11       5.766982572668e-13      -1.041570263947e-12       4.255555192541e-15       1.770026392542e-16       9.414124462913e-18       3.780754796873e-18 
 2330       1.456271676658e-11       5.734542131969e-13      -1.039849854394e-12       4.250485871866e-15       1.766517451189e-16       9.432058849815e-18       3.728100799484e-18 
 2331       1.455105763553e-11       5.702154173229e-13      -1.038008348343e-12       4.245423334191e-15       1.763016419500e-16       9.452333573820e-18       3.676730970503e-18 
 2332       1.453930783105e-11       5.669827765136e-13      -1.036046366760e-12       4.240367389209e-15       1.759523274153e-16       9.474926841989e-18       3.626694031107e-18 
 2333       1.452745832665e-11       5.637572006871e-13      -1.033964533526e-12       4.235317845859e-15       1.756037991661e-16       9.499816771222e-18       3.578038860691e-18 
 2334       1.451550006530e-11       5.605396028140e-13      -1.031763475440e-12       4.230274512325e-15       1.752560548370e-16       9.526981388153e-18       3.530814497038e-18 
 2335       1.450342395946e-11       5.573308989209e-13      -1.029443822224e-12       4.225237196035e-15       1.749090920460e-16       9.556398629047e-18       3.485070136485e-18 
 2336       1.449122089103e-11       5.541320080934e-13      -1.027006206523e-12       4.220205703662e-15       1.745629083945e-16       9.588046339704e-18       3.440855134085e-18 
 2337       1.447888171131e-11       5.509438524793e-13      -1.024451263912e-12       4.215179841122e-15       1.742175014668e-16       9.621902275348e-18       3.398219003781e-18 
 2338       1.446639824140e-11       5.477672900740e-13      -1.021779842866e-12       4.210159423938e-15       1.738728689671e-16       9.657943307293e-18       3.357189338404e-18 
 2339       1.445376628035e-11       5.446029126096e-13      -1.018993636100e-12       4.205144308397e-15       1.735290091279e-16       9.696143037690e-18       3.317705418256e-18 
 2340       1.444098261579e-11       5.414512464064e-13      -1.016094553191e-12       4.200134360589e-15       1.731859203036e-16       9.736474169636e-18       3.279684187106e-18 
 2341       1.442804402520e-11       5.383128194779e-13      -1.013084510974e-12       4.195129446055e-15       1.728436008347e-16       9.778909298939e-18       3.243042294282e-18 
 2342       1.441494727588e-11       5.351881615327e-13      -1.009965433552e-12       4.190129429788e-15       1.725020490476e-16       9.823420913997e-18       3.207696094354e-18 
 2343       1.440168912496e-11       5.320778039759e-13      -1.006739252302e-12       4.185134176233e-15       1.721612632549e-16       9.869981395680e-18       3.173561646812e-18 
 2344       1.438826631938e-11       5.289822799113e-13      -1.003407905886e-12       4.180143549285e-15       1.718212417547e-16       9.918563017210e-18       3.140554715750e-18 
 2345       1.437467559589e-11       5.259021241429e-13      -9.999733402565e-13       4.175157412290e-15       1.714819828316e-16       9.969137944041e-18       3.108590769549e-18 
 2346       1.436091368100e-11       5.228378731766e-13      -9.964375086651e-13       4.170175628045e-15       1.711434847556e-16       1.002167823374e-17       3.077584980557e-18 
 2347       1.434697729102e-11       5.197900652223e-13      -9.928023716711e-13       4.165198058792e-15       1.708057457829e-16       1.007615583586e-17       3.047452224770e-18 
 2348       1.433286313204e-11       5.167592401953e-13      -9.890698971494e-13       4.160224566225e-15       1.704687641555e-16       1.013254259185e-17       3.018107081517e-18 
 2349       1.431856789987e-11       5.137459397183e-13      -9.852420602980e-13       4.155255011485e-15       1.701325381012e-16       1.019081023489e-17       2.989463833138e-18 
 2350       1.430408828012e-11       5.107507071231e-13      -9.813208436462e-13       4.150289255159e-15       1.697970658338e-16       1.025093038979e-17       2.961436464669e-18 
 2351       1.428942094808e-11       5.077740874523e-13      -9.773082370628e-13       4.145327157280e-15       1.694623455528e-16       1.031287457291e-17       2.933938663520e-18 
 2352       1.427456256882e-11       5.048166274612e-13      -9.732062377641e-13       4.140368577330e-15       1.691283754435e-16       1.037661419197e-17       2.906883819161e-18 
 2353       1.425950979707e-11       5.018788756193e-13      -9.690168503215e-13       4.135413374232e-15       1.687951536769e-16       1.044212054598e-17       2.880185022802e-18 
 2354       1.424425927731e-11       4.989613821125e-13      -9.647420866702e-13       4.130461406357e-15       1.684626784100e-16       1.050936482511e-17       2.853755067073e-18 
 2355       1.422880764370e-11       4.960646988444e-13      -9.603839661165e-13       4.125512531517e-15       1.681309477854e-16       1.057831811057e-17       2.827506445709e-18 
 2356       1.421315152008e-11       4.931893794384e-13      -9.559445153463e-13       4.120566606971e-15       1.677999599315e-16       1.064895137447e-17       2.801351353229e-18 
 2357       1.419728751996e-11       4.903359792394e-13      -9.514257684327e-13       4.115623489417e-15       1.674697129622e-16       1.072123547973e-17       2.775201684619e-18 
 2358       1.418121224651e-11       4.875050553153e-13      -9.468297668447e-13       4.110683034997e-15       1.671402049774e-16       1.079514117996e-17       2.748969035015e-18 
 2359       1.416492229258e-11       4.846971664593e-13      -9.421585594542e-13       4.105745099294e-15       1.668114340624e-16       1.087063911930e-17       2.722564699380e-18 
 2360       1.414841424062e-11       4.819128731910e-13      -9.374142025449e-13       4.100809537332e-15       1.664833982884e-16       1.094769983236e-17       2.695899672194e-18 
 2361       1.413168466274e-11       4.791527377587e-13      -9.325987598199e-13       4.095876203575e-15       1.661560957120e-16       1.102629374406e-17       2.668884647127e-18 
 2362       1.411473012067e-11       4.764173241409e-13      -9.277143024098e-13       4.090944951926e-15       1.658295243756e-16       1.110639116950e-17       2.641430016726e-18 
 2363       1.409754716572e-11       4.737071980483e-13      -9.227629088805e-13       4.086015635729e-15       1.655036823072e-16       1.118796231390e-17       2.613445872097e-18 
 2364       1.408013233884e-11       4.710229269253e-13      -9.177466652417e-13       4.081088107764e-15       1.651785675201e-16       1.127097727240e-17       2.584842002583e-18 
 2365       1.406248217054e-11       4.683650799517e-13      -9.126676649542e-13       4.076162220249e-15       1.648541780136e-16       1.135540603002e-17       2.555527895449e-18 
 2366       1.404459318092e-11       4.657342280449e-13      -9.075280089387e-13       4.071237824840e-15       1.645305117722e-16       1.144121846147e-17       2.525412735563e-18 
 2367       1.402646187963e-11       4.631309438612e-13      -9.023298055832e-13       4.066314772628e-15       1.642075667660e-16       1.152838433109e-17       2.494405405076e-18 
 2368       1.400808476591e-11       4.605558017981e-13      -8.970751707511e-13       4.061392914143e-15       1.638853409507e-16       1.161687329268e-17       2.462414483109e-18 
 2369       1.398945832851e-11       4.580093779952e-13      -8.917662277896e-13       4.056472099345e-15       1.635638322674e-16       1.170665488942e-17       2.429348245427e-18 
 2370       1.397057904573e-11       4.554922503370e-13      -8.864051075372e-13       4.051552177634e-15       1.632430386428e-16       1.179769855374e-17       2.395114664127e-18 
 2371       1.395144338541e-11       4.530049984539e-13      -8.809939483322e-13       4.046632997839e-15       1.629229579889e-16       1.188997360717e-17       2.359621407318e-18 
 2372       1.393204780489e-11       4.505482037243e-13      -8.755348960202e-13       4.041714408226e-15       1.626035882031e-16       1.198344926027e-17       2.322775838801e-18 
 2373       1.391238875100e-11       4.481224492762e-13      -8.700301039625e-13       4.036796256492e-15       1.622849271684e-16       1.207809461247e-17       2.284485017752e-18 
 2374       1.389246266009e-11       4.457283199893e-13      -8.644817330438e-13       4.031878389766e-15       1.619669727530e-16       1.217387865197e-17       2.244655698406e-18 
 2375       1.387226595798e-11       4.433664024963e-13      -8.588919516807e-13       4.026960654608e-15       1.616497228107e-16       1.227077025564e-17       2.203194329735e-18 
 2376       1.385179505995e-11       4.410372851850e-13      -8.532629358290e-13       4.022042897011e-15       1.613331751804e-16       1.236873818883e-17       2.160007055133e-18 
 2377       1.383104729131e-11       4.387414639669e-13      -8.475968310087e-13       4.017124980676e-15       1.610173278112e-16       1.246775174820e-17       2.115028495941e-18 
 2378       1.381002365514e-11       4.364790589459e-13      -8.418956381052e-13       4.012206841978e-15       1.607021791376e-16       1.256778269444e-17       2.068308296431e-18 
 2379       1.378872608156e-11       4.342500960079e-13      -8.361613268805e-13       4.007288435342e-15       1.603877277062e-16       1.266880333118e-17       2.019925111272e-18 
 2380       1.376715650876e-11       4.320546008953e-13      -8.303958739001e-13       4.002369714988e-15       1.600739720515e-16       1.277078586309e-17       1.969957870381e-18 
 2381       1.374531688293e-11       4.298925992065e-13      -8.246012625399e-13       3.997450634937e-15       1.597609106958e-16       1.287370239580e-17       1.918485779223e-18 
 2382       1.372320915839e-11       4.277641163958e-13      -8.187794829941e-13       3.992531149004e-15       1.594485421493e-16       1.297752493577e-17       1.865588319095e-18 
 2383       1.370083529748e-11       4.256691777732e-13      -8.129325322815e-13       3.987611210805e-15       1.591368649097e-16       1.308222539018e-17       1.811345247424e-18 
 2384       1.367819727064e-11       4.236078085041e-13      -8.070624142534e-13       3.982690773748e-15       1.588258774627e-16       1.318777556686e-17       1.755836598059e-18 
 2385       1.365529705641e-11       4.215800336091e-13      -8.011711396006e-13       3.977769791043e-15       1.585155782815e-16       1.329414717415e-17       1.699142681563e-18 
 2386       1.363213664142e-11       4.195858779637e-13      -7.952607258606e-13       3.972848215694e-15       1.582059658272e-16       1.340131182080e-17       1.641344085506e-18 
 2387       1.360871802041e-11       4.176253662981e-13      -7.893331974245e-13       3.967926000500e-15       1.578970385484e-16       1.350924101588e-17       1.582521674760e-18 
 2388       1.358504319623e-11       4.156985231970e-13      -7.833905855447e-13       3.963003098059e-15       1.575887948817e-16       1.361790616865e-17       1.522756591788e-18 
 2389       1.356111417987e-11       4.138053730995e-13      -7.774349283420e-13       3.958079460762e-15       1.572812332510e-16       1.372727858848e-17       1.462130256939e-18 
 2390       1.353693299046e-11       4.119459402985e-13      -7.714682708122e-13       3.953155040797e-15       1.569743520680e-16       1.383732948472e-17       1.400724368742e-18 
 2391       1.351250165524e-11       4.101202489407e-13      -7.654926648344e-13       3.948229790148e-15       1.566681497321e-16       1.394802996661e-17       1.338620904196e-18 
 2392       1.348782220965e-11       4.083283230264e-13      -7.595101691770e-13       3.943303660591e-15       1.563626246302e-16       1.405935104318e-17       1.275902119064e-18 
 2393       1.346289669725e-11       4.065701864092e-13      -7.535228495059e-13       3.938376603701e-15       1.560577751369e-16       1.417126362311e-17       1.212650548169e-18 
 2394       1.343772716981e-11       4.048458627958e-13      -7.475327783910e-13       3.933448570845e-15       1.557535996143e-16       1.428373851468e-17       1.148949005680e-18 
 2395       1.341231568725e-11       4.031553757455e-13      -7.415420353138e-13       3.928519513185e-15       1.554500964121e-16       1.439674642561e-17       1.084880585412e-18 
 2396       1.338666431769e-11       4.014987486706e-13      -7.355527066745e-13       3.923589381675e-15       1.551472638675e-16       1.451025796297e-17       1.020528661115e-18 
 2397       1.336077513745e-11       3.998760048354e-13      -7.295668857992e-13       3.918658127068e-15       1.548451003053e-16       1.462424363310e-17       9.559768867653e-19 
 2398       1.333465023105e-11       3.982871673566e-13      -7.235866729470e-13       3.913725699905e-15       1.545436040378e-16       1.473867384148e-17       8.913091968636e-19 
 2399       1.330829169124e-11       3.967322592025e-13      -7.176141753174e-13       3.908792050523e-15       1.542427733649e-16       1.485351889261e-17       8.266098067230e-19 
 2400       1.328170161898e-11       3.952113031933e-13      -7.116515070572e-13       3.903857129054e-15       1.539426065738e-16       1.496874898996e-17       7.619632127640e-19 
 2401       1.325488212347e-11       3.937243220006e-13      -7.057007892681e-13       3.898920885418e-15       1.536431019393e-16       1.508433423578e-17       6.974541928069e-19 
 2402       1.322783532216e-11       3.922713381471e-13      -6.997641500135e-13       3.893983269333e-15       1.533442577236e-16       1.520024463108e-17       6.331678063647e-19 
 2403       1.320056334074e-11       3.908523740065e-13      -6.938437243261e-13       3.889044230306e-15       1.530460721763e-16       1.531645007547e-17       5.691893949358e-19 
 2404       1.317306831317e-11       3.894674518032e-13      -6.879416542147e-13       3.884103717636e-15       1.527485435346e-16       1.543292036707e-17       5.056045822972e-19 
 2405       1.314535238167e-11       3.881165936120e-13      -6.820600886718e-13       3.879161680417e-15       1.524516700230e-16       1.554962520240e-17       4.424992747968e-19 
 2406       1.311741769674e-11       3.867998213582e-13      -6.762011836803e-13       3.874218067532e-15       1.521554498533e-16       1.566653417628e-17       3.799596616467e-19 
 2407       1.308926641719e-11       3.855171568168e-13      -6.703671022214e-13       3.869272827656e-15       1.518598812247e-16       1.578361678172e-17       3.180722152158e-19 
 2408       1.306090071009e-11       3.842686216128e-13      -6.645600142810e-13       3.864325909256e-15       1.515649623240e-16       1.590084240983e-17       2.569236913225e-19 
 2409       1.303232275084e-11       3.830542372207e-13      -6.587820968575e-13       3.859377260588e-15       1.512706913250e-16       1.601818034968e-17       1.966011295280e-19 
 2410       1.300353472315e-11       3.818740249643e-13      -6.530355339688e-13       3.854426829703e-15       1.509770663890e-16       1.613559978823e-17       1.371918534286e-19 
 2411       1.297453881905e-11       3.807280060163e-13      -6.473225166595e-13       3.849474564437e-15       1.506840856647e-16       1.625306981019e-17       7.878347094907e-20 
 2412       1.294533723891e-11       3.796162013985e-13      -6.416452430081e-13       3.844520412420e-15       1.503917472880e-16       1.637055939795e-17       2.146387463494e-20 
 2413       1.291593219143e-11       3.785386319812e-13      -6.360059181341e-13       3.839564321072e-15       1.501000493820e-16       1.648803743145e-17      -3.467875805428e-20 
 2414       1.288632589367e-11       3.774953184831e-13      -6.304067542055e-13       3.834606237600e-15       1.498089900572e-16       1.660547268808e-17      -8.955596445241e-20 
 2415       1.285652057104e-11       3.764862814709e-13      -6.248499704457e-13       3.829646109004e-15       1.495185674113e-16       1.672283384258e-17      -1.430789963937e-19 
 2416       1.282651884917e-11       3.755114743430e-13      -6.193375757973e-13       3.824683900209e-15       1.492287796193e-16       1.684009136242e-17      -1.951825652557e-19 
 2417       1.279632493196e-11       3.745705818363e-13      -6.138707154597e-13       3.819719648604e-15       1.489396252045e-16       1.695722320675e-17      -2.458962349268e-19 
 2418       1.276594343072e-11       3.736632202978e-13      -6.084503204054e-13       3.814753409836e-15       1.486511027693e-16       1.707420916179e-17      -2.952734609205e-19 
 2419       1.273537897290e-11       3.727890045880e-13      -6.030773243673e-13       3.809785239702e-15       1.483632109049e-16       1.719102894838e-17      -3.433678845244e-19 
 2420       1.270463620218e-11       3.719475480801e-13      -5.977526638406e-13       3.804815194147e-15       1.480759481915e-16       1.730766222195e-17      -3.902333329951e-19 
 2421       1.267371977848e-11       3.711384626574e-13      -5.924772780863e-13       3.799843329266e-15       1.477893131985e-16       1.742408857242e-17      -4.359238197533e-19 
 2422       1.264263437794e-11       3.703613587124e-13      -5.872521091333e-13       3.794869701305e-15       1.475033044838e-16       1.754028752414e-17      -4.804935445790e-19 
 2423       1.261138469296e-11       3.696158451450e-13      -5.820781017815e-13       3.789894366660e-15       1.472179205945e-16       1.765623853583e-17      -5.239968938068e-19 
 2424       1.257997543224e-11       3.689015293608e-13      -5.769562036047e-13       3.784917381876e-15       1.469331600666e-16       1.777192100051e-17      -5.664884405206e-19 
 2425       1.254841132074e-11       3.682180172696e-13      -5.718873649527e-13       3.779938803649e-15       1.466490214249e-16       1.788731424544e-17      -6.080229447490e-19 
 2426       1.251669709975e-11       3.675649132836e-13      -5.668725389547e-13       3.774958688825e-15       1.463655031832e-16       1.800239753203e-17      -6.486553536606e-19 
 2427       1.248483752688e-11       3.669418203160e-13      -5.619126815216e-13       3.769977094401e-15       1.460826038440e-16       1.811715005582e-17      -6.884408017586e-19 
 2428       1.245283737610e-11       3.663483397793e-13      -5.570087513491e-13       3.764994077524e-15       1.458003218988e-16       1.823155094634e-17      -7.274346110767e-19 
