# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  163       6.290986741585e-10       1.312107709094e-13      -5.863396093271e-12       0.000000000000e+00       2.790718449273e-12       5.263594019184e-13      -3.166842714290e-15 
  164       6.329631817051e-10       1.299270408550e-13      -5.823507346665e-12       0.000000000000e+00       2.741114969666e-12       5.188142004095e-13      -3.100682719199e-15 
  165       6.367856623522e-10       1.286109991866e-13      -5.780048468116e-12       0.000000000000e+00       2.692600937136e-12       5.113977310831e-13      -3.034831519301e-15 
  166       6.405650381246e-10       1.272651460538e-13      -5.733002346153e-12       0.000000000000e+00       2.645171207770e-12       5.041107797274e-13      -2.969323064267e-15 
  167       6.443002138206e-10       1.258920956243e-13      -5.682353923609e-12       0.000000000000e+00       2.598817440369e-12       4.969537532823e-13      -2.904190601068e-15 
  168       6.479900767220e-10       1.244945776045e-13      -5.628090236770e-12       0.000000000000e+00       2.553528029388e-12       4.899266713422e-13      -2.839466646194e-15 
  169       6.516334963036e-10       1.230754387592e-13      -5.570200454538e-12       0.000000000000e+00       2.509288037892e-12       4.830291576583e-13      -2.775182957856e-15 
  170       6.552293239436e-10       1.216376444324e-13      -5.508675917582e-12       0.000000000000e+00       2.466079130496e-12       4.762604316410e-13      -2.711370508203e-15 
  171       6.587763926329e-10       1.201842800675e-13      -5.443510177496e-12       0.000000000000e+00       2.423879506319e-12       4.696192998628e-13      -2.648059455527e-15 
  172       6.622735166854e-10       1.187185527272e-13      -5.374699035955e-12       0.000000000000e+00       2.382663831930e-12       4.631041475605e-13      -2.585279116475e-15 
  173       6.657194914477e-10       1.172437926142e-13      -5.302240583868e-12       0.000000000000e+00       2.342403174294e-12       4.567129301374e-13      -2.523057938261e-15 
  174       6.691130930088e-10       1.157634545913e-13      -5.226135240539e-12       0.000000000000e+00       2.303064933724e-12       4.504431646667e-13      -2.461423470871e-15 
  175       6.724530779103e-10       1.142811197015e-13      -5.146385792818e-12       0.000000000000e+00       2.264612776826e-12       4.442919213928e-13      -2.400402339279e-15 
  176       6.757381828561e-10       1.128004966886e-13      -5.062997434261e-12       0.000000000000e+00       2.227006569449e-12       4.382558152347e-13      -2.340020215654e-15 
  177       6.789671244220e-10       1.113254235174e-13      -4.975977804282e-12       0.000000000000e+00       2.190202309631e-12       4.323309972883e-13      -2.280301791570e-15 
  178       6.821385987661e-10       1.098598688937e-13      -4.885337027311e-12       0.000000000000e+00       2.154152060549e-12       4.265131463285e-13      -2.221270750215e-15 
  179       6.852512813381e-10       1.084079337848e-13      -4.791087751951e-12       0.000000000000e+00       2.118803883465e-12       4.207974603121e-13      -2.162949738606e-15 
  180       6.883039145170e-10       1.069737067350e-13      -4.693243845358e-12       0.000000000000e+00       2.084112243393e-12       4.151796598134e-13      -2.105355759387e-15 
  181       6.912955789176e-10       1.055608137758e-13      -4.591816278539e-12       0.000000000000e+00       2.050070291101e-12       4.096591052751e-13      -2.048485994674e-15 
  182       6.942254431426e-10       1.041728355750e-13      -4.486816988417e-12       0.000000000000e+00       2.016680024357e-12       4.042359118014e-13      -1.992330799384e-15 
  183       6.970926778268e-10       1.028134514009e-13      -4.378260227169e-12       0.000000000000e+00       1.983942017539e-12       3.989099547548e-13      -1.936878136041e-15 
  184       6.998964556705e-10       1.014864401046e-13      -4.266162596429e-12       0.000000000000e+00       1.951855393147e-12       3.936808649861e-13      -1.882113530114e-15 
  185       7.026359514735e-10       1.001956811010e-13      -4.150543081492e-12       0.000000000000e+00       1.920417793333e-12       3.885480240644e-13      -1.828020025353e-15 
  186       7.053103421686e-10       9.894515535141e-14      -4.031423085514e-12       0.000000000000e+00       1.889625351420e-12       3.835105595061e-13      -1.774578139136e-15 
  187       7.079188068558e-10       9.773894634474e-14      -3.908826463718e-12       0.000000000000e+00       1.859472663419e-12       3.785673400053e-13      -1.721765817798e-15 
  188       7.104605268353e-10       9.658124107942e-14      -3.782779557594e-12       0.000000000000e+00       1.829952759558e-12       3.737169706629e-13      -1.669558391981e-15 
  189       7.129346856419e-10       9.547633104522e-14      -3.653311229104e-12       0.000000000000e+00       1.801057075798e-12       3.689577882168e-13      -1.617928531965e-15 
  190       7.153404690782e-10       9.442861320494e-14      -3.520452894883e-12       0.000000000000e+00       1.772775425358e-12       3.642878562710e-13      -1.566846203012e-15 
  191       7.176770652486e-10       9.344259097623e-14      -3.384238560444e-12       0.000000000000e+00       1.745095970235e-12       3.597049605258e-13      -1.516278620705e-15 
  192       7.199436645929e-10       9.252287521332e-14      -3.244704854379e-12       0.000000000000e+00       1.718005192724e-12       3.552066040073e-13      -1.466190206285e-15 
  193       7.221394599204e-10       9.167418518880e-14      -3.101891062561e-12       0.000000000000e+00       1.691487866944e-12       3.507900022972e-13      -1.416542541993e-15 
  194       7.242636464428e-10       9.090134957539e-14      -2.955839162347e-12       0.000000000000e+00       1.665527030354e-12       3.464520787619e-13      -1.367294326406e-15 
  195       7.263154218088e-10       9.020930742768e-14      -2.806593856786e-12       0.000000000000e+00       1.640103955280e-12       3.421894597832e-13      -1.318401329780e-15 
  196       7.282939861372e-10       8.960310916391e-14      -2.654202608812e-12       0.000000000000e+00       1.615198120432e-12       3.379984699870e-13      -1.269816349389e-15 
  197       7.301985420511e-10       8.908791754775e-14      -2.498715675456e-12       0.000000000000e+00       1.590787182430e-12       3.338751274737e-13      -1.221489164861e-15 
  198       7.320282947112e-10       8.866900867004e-14      -2.340186142043e-12       0.000000000000e+00       1.566846947320e-12       3.298151390475e-13      -1.173366493521e-15 
  199       7.337824518497e-10       8.835177293056e-14      -2.178669956398e-12       0.000000000000e+00       1.543351342102e-12       3.258138954461e-13      -1.125391945728e-15 
  200       7.354602238040e-10       8.814171601981e-14      -2.014225963046e-12       0.000000000000e+00       1.520272386247e-12       3.218664665705e-13      -1.077505980216e-15 
  201       7.370608813779e-10       8.804419761017e-14      -1.846912885483e-12       0.000000000000e+00       1.497585673279e-12       3.179685309822e-13      -1.029659744928e-15 
  202       7.385839339605e-10       8.806362458703e-14      -1.676779961637e-12       0.000000000000e+00       1.475287311097e-12       3.141192483038e-13      -9.818577941553e-16 
  203       7.400289642103e-10       8.820420201553e-14      -1.503875704666e-12       0.000000000000e+00       1.453378138206e-12       3.103185830366e-13      -9.341183401581e-16 
  204       7.413955715745e-10       8.847019045671e-14      -1.328250919794e-12       0.000000000000e+00       1.431858310304e-12       3.065663867383e-13      -8.864596383203e-16 
  205       7.426833724942e-10       8.886590617411e-14      -1.149958729490e-12       0.000000000000e+00       1.410727288092e-12       3.028623960137e-13      -8.388999835297e-16 
  206       7.438920006082e-10       8.939572134029e-14      -9.690545986545e-13       0.000000000000e+00       1.389983825073e-12       2.992062305060e-13      -7.914577065561e-16 
  207       7.450211069585e-10       9.006406424343e-14      -7.855963598008e-13       0.000000000000e+00       1.369625955368e-12       2.955973908874e-13      -7.441511704290e-16 
  208       7.460703601942e-10       9.087541949387e-14      -5.996442382364e-13       0.000000000000e+00       1.349650981513e-12       2.920352568503e-13      -6.969987668163e-16 
  209       7.470394467766e-10       9.183432823065e-14      -4.112608772472e-13       0.000000000000e+00       1.330055462276e-12       2.885190850981e-13      -6.500189124022e-16 
  210       7.479280711835e-10       9.294538832811e-14      -2.205113632795e-13       0.000000000000e+00       1.310835200454e-12       2.850480073360e-13      -6.032300452656e-16 
  211       7.487359561144e-10       9.421325460242e-14      -2.746325112350e-14       0.000000000000e+00       1.291985230685e-12       2.816210282624e-13      -5.566506212581e-16 
  212       7.494628426942e-10       9.564263901817e-14       1.678134109050e-13       0.000000000000e+00       1.273499807254e-12       2.782370235591e-13      -5.102991103825e-16 
  213       7.501084906788e-10       9.723831089488e-14       3.652460557811e-13       0.000000000000e+00       1.255372391899e-12       2.748947378829e-13      -4.641939931706e-16 
  214       7.506726786590e-10       9.900509711360e-14       5.647595725885e-13       0.000000000000e+00       1.237595641619e-12       2.715927828561e-13      -4.183537570619e-16 
  215       7.511552042655e-10       1.009478823235e-13       7.662762813365e-13       0.000000000000e+00       1.220161396477e-12       2.683296350578e-13      -3.727968927812e-16 
  216       7.515558843736e-10       1.030716091483e-13       9.697159077777e-13       0.000000000000e+00       1.203060667412e-12       2.651036340144e-13      -3.275418907176e-16 
  217       7.518745553074e-10       1.053812783930e-13       1.174995558225e-12       0.000000000000e+00       1.186283624042e-12       2.619129801909e-13      -2.826072373019e-16 
  218       7.521110730450e-10       1.078819492503e-13       1.382029694368e-12       0.000000000000e+00       1.169819582470e-12       2.587557329815e-13      -2.380114113853e-16 
  219       7.522653134226e-10       1.105787395072e-13       1.590730108093e-12       0.000000000000e+00       1.153656993094e-12       2.556298087010e-13      -1.937728806175e-16 
  220       7.523371723395e-10       1.134768257518e-13       1.801005896297e-12       0.000000000000e+00       1.137783428412e-12       2.525329785751e-13      -1.499100978248e-16 
  221       7.523265659625e-10       1.165814435793e-13       2.012763435707e-12       0.000000000000e+00       1.122185570828e-12       2.494628667320e-13      -1.064414973884e-16 
  222       7.522334309308e-10       1.198978877991e-13       2.225906357697e-12       0.000000000000e+00       1.106849200459e-12       2.464169481927e-13      -6.338549162271e-17 
  223       7.520577245604e-10       1.234315126412e-13       2.440335523104e-12       0.000000000000e+00       1.091759182942e-12       2.433925468624e-13      -2.076046715333e-17 
  224       7.517994444274e-10       1.271873697375e-13       2.655954211378e-12       0.000000000000e+00       1.076902397793e-12       2.403874929394e-13       2.141791791975e-17 
  225       7.514586880940e-10       1.311690957805e-13       2.872684110839e-12       0.000000000000e+00       1.062276757904e-12       2.374021462615e-13       6.314502809047e-17 
  226       7.510355976192e-10       1.353799537384e-13       3.090450307884e-12       0.000000000000e+00       1.047882746418e-12       2.344374991767e-13       1.044194967170e-16 
  227       7.505303407747e-10       1.398231879993e-13       3.309176152379e-12       0.000000000000e+00       1.033720523147e-12       2.314945283827e-13       1.452405847339e-16 
  228       7.499431112953e-10       1.445020237150e-13       3.528783244896e-12       0.000000000000e+00       1.019789919374e-12       2.285741944876e-13       1.856081907009e-16 
  229       7.492741291303e-10       1.494196661453e-13       3.749191423940e-12       0.000000000000e+00       1.006090432666e-12       2.256774415714e-13       2.255228608511e-16 
  230       7.485236406935e-10       1.545793000021e-13       3.970318753184e-12       0.000000000000e+00       9.926212216813e-13       2.228051967467e-13       2.649857991396e-16 
  231       7.476919191146e-10       1.599840887934e-13       4.192081508703e-12       0.000000000000e+00       9.793811009752e-13       2.199583697195e-13       3.039988772920e-16 
  232       7.467792644898e-10       1.656371741679e-13       4.414394166202e-12       0.000000000000e+00       9.663685358106e-13       2.171378523506e-13       3.425646448528e-16 
  233       7.457860041324e-10       1.715416752583e-13       4.637169388254e-12       0.000000000000e+00       9.535816369642e-13       2.143445182160e-13       3.806863392342e-16 
  234       7.447124928235e-10       1.777006880261e-13       4.860318011526e-12       0.000000000000e+00       9.410181555355e-13       2.115792221685e-13       4.183678957641e-16 
  235       7.435591130633e-10       1.841172846055e-13       5.083749034017e-12       0.000000000000e+00       9.286754777543e-13       2.088427998982e-13       4.556139577350e-16 
  236       7.423262753212e-10       1.907945126475e-13       5.307369602286e-12       0.000000000000e+00       9.165506197888e-13       2.061360674938e-13       4.924298864523e-16 
  237       7.410144182871e-10       1.977353946639e-13       5.531084998688e-12       0.000000000000e+00       9.046402225535e-13       2.034598210033e-13       5.288217712828e-16 
  238       7.396240091219e-10       2.049429273717e-13       5.754798628604e-12       0.000000000000e+00       8.929405465174e-13       2.008148359951e-13       5.647964397035e-16 
  239       7.381555437083e-10       2.124200810370e-13       5.978412007675e-12       0.000000000000e+00       8.814474665118e-13       1.982018671190e-13       6.003614673496e-16 
  240       7.366095469016e-10       2.201697988191e-13       6.201824749030e-12       0.000000000000e+00       8.701564665382e-13       1.956216476672e-13       6.355251880633e-16 
  241       7.349865727804e-10       2.281949961150e-13       6.424934550526e-12       0.000000000000e+00       8.590626345764e-13       1.930748891349e-13       6.702967039422e-16 
  242       7.332872048975e-10       2.364985599028e-13       6.647637181974e-12       0.000000000000e+00       8.481606573927e-13       1.905622807821e-13       7.046858953879e-16 
  243       7.315120565308e-10       2.450833480865e-13       6.869826472374e-12       0.000000000000e+00       8.374448153475e-13       1.880844891936e-13       7.387034311545e-16 
  244       7.296617709334e-10       2.539521888399e-13       7.091394297146e-12       0.000000000000e+00       8.269089772035e-13       1.856421578406e-13       7.723607783969e-16 
  245       7.277370215854e-10       2.631078799506e-13       7.312230565364e-12       0.000000000000e+00       8.165465949334e-13       1.832359066416e-13       8.056702127193e-16 
  246       7.257385124436e-10       2.725531881642e-13       7.532223206987e-12       0.000000000000e+00       8.063506985285e-13       1.808663315231e-13       8.386448282242e-16 
  247       7.236669781932e-10       2.822908485284e-13       7.751258160093e-12       0.000000000000e+00       7.963138908058e-13       1.785340039808e-13       8.712985475601e-16 
  248       7.215231844980e-10       2.923235637371e-13       7.969219358109e-12       0.000000000000e+00       7.864283422170e-13       1.762394706407e-13       9.036461319706e-16 
  249       7.193079282512e-10       3.026540034747e-13       8.185988717044e-12       0.000000000000e+00       7.766857856554e-13       1.739832528196e-13       9.357031913427e-16 
